Generation,Best_Fitness,Best_X,Best_Y
1,9.043371232592289,1.0354177202504582,2.130663196631506
2,3.116896650525632,1.0354177202504582,0.930743738247596
3,1.9594474681213256,1.0354177202504582,-0.05713607984556557
4,1.9594474681213256,1.0354177202504582,-0.05713607984556557
5,1.9594474681213256,1.0354177202504582,-0.05713607984556557
6,1.9594474681213256,1.0354177202504582,-0.05713607984556557
7,1.9594474681213256,1.0354177202504582,-0.05713607984556557
8,1.9594474681213256,1.0354177202504582,-0.05713607984556557
9,1.9594474681213256,1.0354177202504582,-0.05713607984556557
10,1.9594474681213256,1.0354177202504582,-0.05713607984556557
11,1.6361570219844097,-0.9934829694447469,-0.05713607984556557
12,1.6361570219844097,-0.9934829694447469,-0.05713607984556557
13,1.6361570219844097,-0.9934829694447469,-0.05713607984556557
14,1.6361570219844097,-0.9934829694447469,-0.05713607984556557
15,1.6361570219844097,-0.9934829694447469,-0.05713607984556557
16,1.6361570219844097,-0.9934829694447469,-0.05713607984556557
17,1.326787294284923,1.0354177202504582,0.006392505041078245
18,1.0034968481480107,-0.9934829694447469,0.006392505041078245
19,1.0034968481480107,-0.9934829694447469,0.006392505041078245
20,1.0034968481480107,-0.9934829694447469,0.006392505041078245
21,1.0034968481480107,-0.9934829694447469,0.006392505041078245
22,1.0034968481480107,-0.9934829694447469,0.006392505041078245
23,1.0034968481480107,-0.9934829694447469,0.006392505041078245
24,1.0034968481480107,-0.9934829694447469,0.006392505041078245
25,1.0034968481480107,-0.9934829694447469,0.006392505041078245
26,1.0034968481480107,-0.9934829694447469,0.006392505041078245
27,1.0034968481480107,-0.9934829694447469,0.006392505041078245
28,1.0034968481480107,-0.9934829694447469,0.006392505041078245
29,0.3009055935398095,-0.03851036773566552,0.006392505041078245
30,0.3009055935398095,-0.03851036773566552,0.006392505041078245
31,0.3009055935398095,-0.03851036773566552,0.006392505041078245
32,0.3009055935398095,-0.03851036773566552,0.006392505041078245
33,0.3009055935398095,-0.03851036773566552,0.006392505041078245
34,0.3009055935398095,-0.03851036773566552,0.006392505041078245
35,0.3009055935398095,-0.03851036773566552,0.006392505041078245
36,0.3009055935398095,-0.03851036773566552,0.006392505041078245
37,0.3009055935398095,-0.03851036773566552,0.006392505041078245
38,0.3009055935398095,-0.03851036773566552,0.006392505041078245
39,0.3009055935398095,-0.03851036773566552,0.006392505041078245
40,0.3009055935398095,-0.03851036773566552,0.006392505041078245
41,0.3009055935398095,-0.03851036773566552,0.006392505041078245
42,0.3009055935398095,-0.03851036773566552,0.006392505041078245
43,0.3009055935398095,-0.03851036773566552,0.006392505041078245
44,0.3009055935398095,-0.03851036773566552,0.006392505041078245
45,0.2903072975743939,0.03780363507143303,0.006392505041078245
46,0.2903072975743939,0.03780363507143303,0.006392505041078245
47,0.2903072975743939,0.03780363507143303,0.006392505041078245
48,0.2903072975743939,0.03780363507143303,0.006392505041078245
49,0.2903072975743939,0.03780363507143303,0.006392505041078245
50,0.2903072975743939,0.03780363507143303,0.006392505041078245
51,0.2903072975743939,0.03780363507143303,0.006392505041078245
52,0.2903072975743939,0.03780363507143303,0.006392505041078245
53,0.2903072975743939,0.03780363507143303,0.006392505041078245
54,0.2903072975743939,0.03780363507143303,0.006392505041078245
55,0.09318160386298757,-0.020722661505093498,0.006392505041078245
56,0.09318160386298757,-0.020722661505093498,0.006392505041078245
57,0.09318160386298757,-0.020722661505093498,0.006392505041078245
58,0.03417605400210988,0.011465736451565789,0.006392505041078245
59,0.03417605400210988,0.011465736451565789,0.006392505041078245
60,0.03417605400210988,0.011465736451565789,0.006392505041078245
61,0.03417605400210988,0.011465736451565789,0.006392505041078245
62,0.03417605400210988,0.011465736451565789,0.006392505041078245
63,0.03417605400210988,0.011465736451565789,0.006392505041078245
64,0.03417605400210988,0.011465736451565789,0.006392505041078245
65,0.03417605400210988,0.011465736451565789,0.006392505041078245
66,0.03417605400210988,0.011465736451565789,0.006392505041078245
67,0.03417605400210988,0.011465736451565789,0.006392505041078245
68,0.03417605400210988,0.011465736451565789,0.006392505041078245
69,0.03417605400210988,0.011465736451565789,0.006392505041078245
70,0.03417605400210988,0.011465736451565789,0.006392505041078245
71,0.03417605400210988,0.011465736451565789,0.006392505041078245
72,0.03417605400210988,0.011465736451565789,0.006392505041078245
73,0.03417605400210988,0.011465736451565789,0.006392505041078245
74,0.03417605400210988,0.011465736451565789,0.006392505041078245
75,0.03417605400210988,0.011465736451565789,0.006392505041078245
76,0.03417605400210988,0.011465736451565789,0.006392505041078245
77,0.03417605400210988,0.011465736451565789,0.006392505041078245
78,0.03417605400210988,0.011465736451565789,0.006392505041078245
79,0.03417605400210988,0.011465736451565789,0.006392505041078245
80,0.03417605400210988,0.011465736451565789,0.006392505041078245
81,0.03417605400210988,0.011465736451565789,0.006392505041078245
82,0.03417605400210988,0.011465736451565789,0.006392505041078245
83,0.03417605400210988,0.011465736451565789,0.006392505041078245
84,0.03417605400210988,0.011465736451565789,0.006392505041078245
85,0.03417605400210988,0.011465736451565789,0.006392505041078245
86,0.03417605400210988,0.011465736451565789,0.006392505041078245
87,0.03417605400210988,0.011465736451565789,0.006392505041078245
88,0.03417605400210988,0.011465736451565789,0.006392505041078245
89,0.03417605400210988,0.011465736451565789,0.006392505041078245
90,0.03417605400210988,0.011465736451565789,0.006392505041078245
91,0.03417605400210988,0.011465736451565789,0.006392505041078245
92,0.03417605400210988,0.011465736451565789,0.006392505041078245
93,0.03417605400210988,0.011465736451565789,0.006392505041078245
94,0.03417605400210988,0.011465736451565789,0.006392505041078245
95,0.03417605400210988,0.011465736451565789,0.006392505041078245
96,0.03417605400210988,0.011465736451565789,0.006392505041078245
97,0.03417605400210988,0.011465736451565789,0.006392505041078245
98,0.03417605400210988,0.011465736451565789,0.006392505041078245
99,0.03417605400210988,0.011465736451565789,0.006392505041078245
100,0.03417605400210988,0.011465736451565789,0.006392505041078245
